BATCH_START_INDEX,BATCH_INDICES,FAILED,RAW_OUTPUT
2528,"[2528, 2529, 2530, 2531]",1,"Voici un résumé des informations contenues dans le texte, organisé par thèmes :

**Vocabulaire et Concepts (Basé sur les termes présents) :**

Le texte contient une série de termes qui semblent provenir d'une langue ou d'un contexte spécifique (probablement une langue africaine ou une langue avec des racines similaires), mais les définitions exactes sont implicites ou nécessitent un contexte plus large.

**Verbes et Actions (Exemples) :**

* **Indiquer des actions liées à l'eau/immersion :** *kudobē* (peut-être lié à l'eau ou à l'immersion), *kudobē* (répété).
* **Actions sociales/communication :** *indó* (peut-être parler ou indiquer), *indó* (répété).
* **Actions liées à la manipulation/l'action :** *kudobē*, *kudobē*.

**Concepts liés à la narration et à la description :**

Le texte utilise des termes qui décrivent des situations, des états ou des processus, notamment dans le contexte de la description d'événements (comme dans les sections sur les actions de se noyer ou les intrigues).

**Relations et Contextes (Exemples) :**

Le texte établit des liens entre des actions et des conséquences, notamment dans les passages décrivant des situations de danger ou de négociation :

* Les termes liés à l'eau et à la noyade (*kudobē*, *kudobē*).
* Les termes liés à la tromperie ou aux intrigues (*kudobē*, *kudobē*).

**Mots-clés spécifiques (Exemples de contextes) :**

* **Noyade/Eau :** Impliqué par les termes répétés.
* **Intrigue/Manipulation :** Impliqué par les termes liés aux actions de se cacher ou de tromper.
* **Communication/Discours :** Impliqué par les termes liés à l'indication.

**En résumé :**

Le texte est une collection de termes qui semblent faire partie d'un corpus linguistique spécifique, potentiellement lié à des récits ou des descriptions d'événements impliquant des interactions humaines et des situations de danger ou de négociation. Sans le contexte linguistique complet, il est difficile de fournir une traduction ou une analyse sémantique complète."
2544,"[2544, 2545, 2546, 2547]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""akadodoma"", ""AFFIX"": ""utu-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""maladie des chèvres (diarrhée)"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kudōdora"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""frapper (à la porte), tapoter"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kudôdōreka"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se disputer, chicaner, être en désaccord"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""budôdwe"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""grand, fort"", ""POS"": ""adj.""}, {""id"": ""1"", ""WORD"": ""karadôga"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""rescapé, survivant"", ""POS"": ""adj.""}, {""id"": ""1"", ""WORD"": ""kudôgadōga"", ""AFFIX"": ""-ze"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""agir habilement, tenter"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kudógagira"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": ""910"", ""DESCRIPTION"": ""marcher clopinclopani, péniblement, très lentement"", ""POS"": ""adv.""}, {""id"": ""1"", ""WORD"": ""kudógera"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""avancer lentement"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""idogeza"", ""AFFIX"": null, ""NOUN_CLASS"": ""5"", ""DESCRIPTION"": ""feu éteint"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""kudógeza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""éteindre complètement"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""umudógi"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""34"", ""DESCRIPTION"": ""bracelet d'écorces de bananier tressées; parure des petits enfants"", ""POS"": ""n.""}]}"
2592,"[2592, 2593, 2594, 2595]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kudôndōra"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""énumérer"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kwîdondōra"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se manifester, se révéler, se faire connaître, Sse présenter"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""indôndōro"", ""AFFIX"": null, ""NOUN_CLASS"": ""910"", ""DESCRIPTION"": ""rédaction"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kudôndoza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""frapper doucement un petit coup. Băramúdondoje, on lui a donné une chiquenaude., (cfr -dôndōr-), (néol.), adjectif guatificatif. Kadôndōzi, la, (préf. patr. ka-), (cfr -dôndōr-), surnom ge celui qui a bonne mémoire, idongi, 5, pantalon serré aux jambes, culotte cavalière, culotte de golf. ubudōngo, 14, terre glaise malaxée servant de liant dans certaines constructions. Ubudōngo le mortier tde ciment). iudônugoràmvúgo, v. -vúgo, v. indongorongo, V. -TONgorongo. indongōzí, v. -rongōzi, indono, 9j10, instrument de musigue monocorde. Syn. umudúri. M.R.A.C. 41.824, 41.825, 5.,54.3. akadonongo, utu-, instrument de musique à corde froiiće, Syn. indono, umudári. M.R.A.C. 51.543. kudôĉnya, -nye, faire couler goutte à goutte. Syn. gutônyanza. indōnyi, 9|10, sorte d'antilope à petites cornes pointues: Waterbuck, Kobus defassa RUPPELL. idnzi, ama-, 5|6, forêt; brousse; savane boisée; désert. Syn. ishamba, agahinga, uruhárabú, géri, 11, 12, 13"", ""lentement"":[""lentement""]}, {""lentement"":[""lentement""]}]
}"
2612,"[2612, 2613, 2614, 2615]",1,
2616,"[2616, 2617, 2618, 2619]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kudúgararwa"", ""AFFIX"": ""-rawe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""dégoûté, débordé"", ""POS"": ""adj.""}, {""id"": ""1"", ""WORD"": ""kudúgarika"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": ""9j410"", ""DESCRIPTION"": ""ennuyer, attrister. Mettre dans Pembarras. Syn. kugōōra. indugi, 9j410, (cfr -dúgarar-), haine. Syn. urwânko. Jalousie, Syn. ishâri. Tristesse. Syn. umwikomo."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""umudūgo"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""3j4"", ""DESCRIPTION"": ""montée; monticule; colline, mamelon; proéminence. Syn. akadûndŭri."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""ubudūgo"", ""AFFIX"": null, ""NOUN_CLASS"": ""14"", ""DESCRIPTION"": ""le haut. Uruhănde ruri mu budūgo, vers le sommet, vers le haut."", ""POS"": ""n.""}]}"
2652,"[2652, 2653, 2654, 2655]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kudumbika"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""plonger un objet dans une cavité, un liquide."", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""dumbudêmbu"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""petite bière fort diluée"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""ikidûmbugu"", ""AFFIX"": null, ""NOUN_CLASS"": ""7i8"", ""DESCRIPTION"": ""grosse vannerie"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kudumburira"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""noyer, jeter ğ eau."", ""POS"": ""v.""}]}"
2692,"[2692, 2693, 2694, 2695]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""nyabuduri"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""gros et court"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""umudari"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""3|4"", ""DESCRIPTION"": ""vrombrissement produit par un objet lancé avec force"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""umudúri"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""3|4"", ""DESCRIPTION"": ""instrument de musique monocorde avec une calebasse comme catsse de résonance"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""indârú"", ""AFFIX"": ""-rûrú"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}]}"
2720,"[2720, 2721, 2722, 2723]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kudwîdwibirika"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""apparaître, sortir de sa cachette"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""ē"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""oui, abréviation de ëgóô"", ""POS"": ""interj.""}, {""id"": ""2"", ""WORD"": ""iyebere"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""danseur, participant à la danse"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""umwebeya"", ""AFFIX"": ""ab-"", ""NOUN_CLASS"": ""1|2"", ""DESCRIPTION"": ""adolescent, jeune homme ou jeune fille"", ""POS"": ""n.""}]}"
2728,"[2728, 2729, 2730, 2731]",1,
2800,"[2800, 2801, 2802, 2803]",1,
2836,"[2836, 2837, 2838, 2839]",1,
2856,"[2856, 2857, 2858, 2859]",1,
2880,"[2880, 2881, 2882, 2883]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""ubwênge"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""intelligence"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""imbúrabwêpge"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""idiot, imbécile, niais"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""induhūurabwênge"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""repos de lesprit"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""ingírabwênge"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""intelligent"", ""POS"": ""adj.""}]}"
2912,"[2912, 2913, 2914, 2915]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""icênyuzi, ivyĉnyuzi"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""individu qui n'a aucune pudeur."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""umwenzi"", ""AFFIX"": ""ab-"", ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""personne qui prépare la bière de sorgho."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""kwenzūra"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire jour."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""epfó"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""en bas, en contre-bas. ... être au désespoir, ne voir aucune issue. ... du côté le plus bas."", ""POS"": ""n.""}]}"
2928,"[2928, 2929, 2930, 2931]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""eranda"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""sacré"", ""POS"": ""adj.""}, {""id"": ""1"", ""WORD"": ""umweranda"", ""AFFIX"": ""ab-"", ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""juste"", ""POS"": ""adj.""}, {""id"": ""2"", ""WORD"": ""ubweranda"", ""AFFIX"": ""cfr-eranda"", ""NOUN_CLASS"": ""14"", ""DESCRIPTION"": ""sainteté"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""icêrano"", ""AFFIX"": ""ivy-"", ""NOUN_CLASS"": ""7|8"", ""DESCRIPTION"": ""fruit"", ""POS"": ""n.""}]}"
2980,"[2980, 2981, 2982, 2983]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kwesana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""gronder (tonnerre)"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""esel"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""interjection exprimant l'admiration, un étonnement joyeux: vois donc, voilà?"", ""POS"": ""interj.""}, {""id"": ""2"", ""WORD"": ""icěse"", ""AFFIX"": ""ivy-"", ""NOUN_CLASS"": ""718"", ""DESCRIPTION"": ""ouvertement"", ""POS"": ""adv.""}, {""id"": ""3"", ""WORD"": ""akanyárucëse"", ""AFFIX"": ""utu-"", ""NOUN_CLASS"": ""12(13"", ""DESCRIPTION"": null, ""POS"": ""n.""}]}"
3040,"[3040, 3041, 3042, 3043]",1,"{""entries"": [
  {
    ""id"": ""0"",
    ""WORD"": ""gufáshanya"",
    ""AFFIX"": ""-nije"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": null,
    ""POS"": ""n.""
  },
  {
    ""id"": ""1"",
    ""WORD"": ""ubufáshanyi"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": ""14"",
    ""DESCRIPTION"": ""entraide au travail"",
    ""POS"": ""n.""
  },
  {
    ""id"": ""1"",
    ""WORD"": ""imfáshanyo"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": ""9|10"",
    ""DESCRIPTION"": ""entraide; cotisation"",
    ""POS"": ""n.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""igifáshi"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": ""718"",
    ""DESCRIPTION"": ""plantes qui s'attachent aux habits"",
    ""POS"": ""n.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""gufáshiriza"",
    ""AFFIX"": ""-je"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""aider à"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""gufáshisha"",
    ""AFFIX"": ""-shije"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""aider au moyen de, secourir grâce à"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""gufáta"",
    ""AFFIX"": ""-fáshe"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""prendre"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""gufáta"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""négliger, ne pas prendre soin de"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""gufáta"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""traiter avec soin"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""gufáta"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""prendre soin de"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""gufáta"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""mémoriser"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""gufáta"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""tenir le loup par les oreilles"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""se tenir""
  }
]













 
 
 
 
 
 
 
 
 "
3048,"[3048, 3049, 3050, 3051]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""gufátanga"", ""AFFIX"": ""-ze"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""tâtonner, tâcher de se saisir de"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""gufátangana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": ""11"", ""DESCRIPTION"": ""se saisir mutuellement plusieurs fois, |! Etre en contact â divers endroits, se toucher en plusieurs points. urufatângane, 11, file; contiguité. umufátano, imi-, 34, - poini de contact; prise mutuelle."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""gufátanya"", ""AFFIX"": ""-nije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire ensemble, s'entraider. Abâna bavyāyé bategerezwa gufátanya mu kubarera, fes enfants qu'ils engendraient, ils devaient s'eniraider à les élever. || Faire tenir ensemble. Coordonner."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""ieifátànzóka"", ""AFFIX"": ""-yóka"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""v."", ""POS"": ""v.""}]}"
3136,"[3136, 3137, 3138, 3139]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""umufumánya"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""3j4"", ""DESCRIPTION"": ""anus"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""umufumba"", ""AFFIX"": ""imi"", ""NOUN_CLASS"": ""344"", ""DESCRIPTION"": ""résine"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""ifumba"", ""AFFIX"": ""ama-"", ""NOUN_CLASS"": ""9i)6"", ""DESCRIPTION"": ""cire"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""gufumba"", ""AFFIX"": ""-mvye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""fumée, vapeur"", ""POS"": ""v.""}]}"
3356,"[3356, 3357, 3358, 3359]",1,
3384,"[3384, 3385, 3386, 3387]",1,"Voici une analyse et une structuration des informations contenues dans le texte que vous avez fourni.

Le texte est un extrait d'un corpus qui semble être une **traduction ou une référence textuelle**, probablement tirée d'un texte juridique, historique, ou ethnographique, étant donné la présence de références à des lois, des coutumes, et des noms de concepts.

---

## Analyse du Contenu

Le texte est très dense et semble être une série de références ou de citations, potentiellement des numéros de versets, des références légales, ou des termes spécifiques.

**Points clés identifiés :**

1. **Références Numériques/Séquentielles :** La présence de nombres (ex: 141, 142, 143, etc.) suggère une structure ordonnée.
2. **Vocabulaire Spécifique :** Les termes utilisés (ex: ""toutes les lois"", ""coutumes"", ""jugements"") indiquent un contexte de droit ou de tradition.
3. **Section Finale (Le plus structuré) :** La dernière partie, commençant par ""141"", semble être une liste ou une référence croisée.

---

## Restructuration et Synthèse

Pour rendre ce texte plus compréhensible, il faut le séparer en sections logiques.

### Section 1 : Le Corps Principal (Implicite)

*(Le texte initial n'est pas entièrement visible, mais il sert de contexte.)*

### Section 2 : La Liste/Référence (Extrait visible)

Cette section semble être une liste de références :

* **141**
* **142**
* **143**
* ... (et potentiellement d'autres lignes non visibles)

### Section 3 : La Section de Référence Détaillée (La fin du texte)

Cette partie est la plus structurée et semble être une liste de références croisées ou de citations :

* **141** (Début de la liste)
* **142**
* **143**
* ... (et une longue suite de nombres)

---

## Interprétation Contextuelle (Hypothèse)

Si ce texte provient d'un contexte légal ou coutumier (comme le suggère la fin), il pourrait s'agir d'une **codification de règles** ou d'une **interprétation de lois** où chaque numéro fait référence à une disposition spécifique.

**Exemple d'interprétation possible (très spéculative sans le texte complet) :**

Si le texte parle de lois, les numéros pourraient indiquer :
* **Loi n° 141**
* **Article 142**
* **Précédent 143**

---

**Pour obtenir une analyse plus précise, veuillez fournir le texte complet.**"
3460,"[3460, 3461, 3462, 3463]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kugagwa"", ""AFFIX"": ""-zWwe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""revenir sur sa décision"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""umugáhu"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""34"", ""DESCRIPTION"": ""jus de bananes pur, non coupé d'eau"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""urugahu"", ""AFFIX"": null, ""NOUN_CLASS"": ""11"", ""DESCRIPTION"": ""poison gui faii perdre la notion des choses"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kugáhuka"", ""AFFIX"": ""-tsc"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""perdre la tête"", ""POS"": ""v.""}]}"
3484,"[3484, 3485, 3486, 3487]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kugamba"", ""AFFIX"": ""-mvye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""parler, exposer, discourir"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kwigamba"", ""AFFIX"": ""-mvye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se vanter"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""Abagămbaa"", ""AFFIX"": null, ""NOUN_CLASS"": ""2"", ""DESCRIPTION"": ""bonne famille hutu dont l'ancêire éponyme s'appelait Rugămba"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""umugămba"", ""AFFIX"": ""imi"", ""NOUN_CLASS"": ""3l4"", ""DESCRIPTION"": ""rive, berge. Terme noble : pot à lait. appellatif flatteur souvent donné aux vaches"", ""POS"": ""n.""}]}"
3508,"[3508, 3509, 3510, 3511]",1,
3600,"[3600, 3601, 3602, 3603]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kugângūza"", ""AFFIX"": ""-jee"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire uriner yne vache"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""umugáâni"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""proverbe, dieton"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""agacââmugàni"", ""AFFIX"": ""uducâmigáni"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""fable express, dicton"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""akagâni"", ""AFFIX"": ""utu-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""maxime, proverbe joliment tourné"", ""POS"": ""n.""}]}"
3612,"[3612, 3613, 3614, 3615]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kugânirìza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""faire causer, enirenir la conversation"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""ingânirizi"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""de la conversation"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""umwigāno"", ""AFFIX"": ""imy-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""imitation, singérie"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""urwÎgāno"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""imitation, contrefaçon"", ""POS"": ""n.""}]}"
3628,"[3628, 3629, 3630, 3631]",1,
3652,"[3652, 3653, 3654, 3655]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kuganza"", ""AFFIX"": ""-nje"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""ĉtre matre"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kwîganza"", ""AFFIX"": ""-nje"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""(cir -ganz-)"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""inganzamarumbu"", ""AFFIX"": ""-rumbu"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""igânzamwônga"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""V.""}]}"
3680,"[3680, 3681, 3682, 3683]",1,
3692,"[3692, 3693, 3694, 3695]",1,
3736,"[3736, 3737, 3738, 3739]",1,
3744,"[3744, 3745, 3746, 3747]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kugátagurika"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se fissurer"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""ingàti"", ""AFFIX"": null, ""NOUN_CLASS"": ""910"", ""DESCRIPTION"": ""épais"", ""POS"": ""adj.""}, {""id"": ""2"", ""WORD"": ""gatīitiba"", ""AFFIX"": null, ""NOUN_CLASS"": ""lal2a"", ""DESCRIPTION"": ""voleur"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""ingatu"", ""AFFIX"": null, ""NOUN_CLASS"": ""910"", ""DESCRIPTION"": ""cadavre"", ""POS"": ""n.""}]}"
3760,"[3760, 3761, 3762, 3763]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""ingayágurwa"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""comme vil, bas, méprisable"", ""POS"": ""adj.""}, {""id"": ""1"", ""WORD"": ""kugáyamvya"", ""AFFIX"": ""-mbije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""étendre"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kugayana"", ""AFFIX"": ""nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se mépriser mutuellement"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""akagayáne"", ""AFFIX"": ""akagay-"", ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""mépris, dédain"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""akagáye"", ""AFFIX"": ""akagay-"", ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""dédain"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""kugayirwa"", ""AFFIX"": ""-we"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""ne pas être prisé, ĉtre méprise, être objet de mépris"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîgayīsha"", ""AFFIX"": ""-shije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se jaire mépriser"", ""POS"": ""v.""}]}"
